,subNum,cong,rt,Exp,Inter
1383,18,unrelated,730.3,Roelofs,word
1384,18,unrelated,792.3,Roelofs,word
1385,18,related,714.3,Roelofs,pic
1386,18,unrelated,1559.3,Roelofs,pic
1387,18,related,774.3,Roelofs,word
1388,18,related,938.3,Roelofs,pic
1389,18,unrelated,703.3,Roelofs,word
1390,18,related,742.3,Roelofs,word
1391,18,unrelated,1237.3,Roelofs,pic
1392,18,unrelated,1021.3,Roelofs,pic
1393,18,related,1098.3,Roelofs,pic
1394,18,related,1001.3,Roelofs,pic
1395,18,unrelated,926.3,Roelofs,word
1396,18,related,844.3,Roelofs,pic
1397,18,related,886.3,Roelofs,word
1398,18,related,756.3,Roelofs,word
1399,18,unrelated,1005.3,Roelofs,pic
1400,18,unrelated,1121.3,Roelofs,pic
1401,18,unrelated,1358.3,Roelofs,pic
1402,18,unrelated,1182.3,Roelofs,word
1403,18,related,844.3,Roelofs,word
1404,18,related,857.3,Roelofs,word
1405,18,related,882.3,Roelofs,pic
1406,18,unrelated,689.3,Roelofs,pic
1407,18,unrelated,787.3,Roelofs,word
1408,18,unrelated,878.3,Roelofs,word
1409,18,related,777.3,Roelofs,word
1410,18,unrelated,950.3,Roelofs,pic
1411,18,unrelated,883.3,Roelofs,pic
1412,18,related,848.3,Roelofs,word
1413,18,unrelated,840.3,Roelofs,pic
1414,18,unrelated,1451.3,Roelofs,pic
1415,18,related,800.3,Roelofs,word
1416,18,unrelated,813.3,Roelofs,word
1417,18,related,675.3,Roelofs,word
1418,18,unrelated,877.3,Roelofs,pic
1419,18,unrelated,818.3,Roelofs,pic
1420,18,unrelated,685.3,Roelofs,pic
1421,18,related,806.3,Roelofs,word
1422,18,unrelated,913.3,Roelofs,pic
1423,18,related,866.3,Roelofs,pic
1424,18,unrelated,933.3,Roelofs,pic
1425,18,unrelated,907.3,Roelofs,word
1426,18,related,1077.3,Roelofs,pic
1427,18,related,908.3,Roelofs,pic
1428,18,related,752.3,Roelofs,word
1429,18,unrelated,802.3,Roelofs,pic
1430,18,related,886.3,Roelofs,word
1431,18,unrelated,875.3,Roelofs,word
1432,18,unrelated,1109.3,Roelofs,pic
1433,18,related,1512.3,Roelofs,pic
1434,18,unrelated,874.3,Roelofs,word
1435,18,unrelated,828.3,Roelofs,word
1436,18,unrelated,882.3,Roelofs,word
1437,18,related,1056.3,Roelofs,pic
1438,18,related,869.3,Roelofs,pic
1439,18,unrelated,1026.3,Roelofs,word
1440,18,related,1098.3,Roelofs,pic
1441,19,related,1566.3,Roelofs,word
1442,19,unrelated,1523.3,Roelofs,pic
1443,19,unrelated,2098.3,Roelofs,pic
1444,19,unrelated,1373.3,Roelofs,word
1445,19,unrelated,1416.3,Roelofs,pic
1446,19,unrelated,1931.3,Roelofs,pic
1447,19,related,1633.3,Roelofs,word
1448,19,related,995.3,Roelofs,word
1449,19,unrelated,2096.3,Roelofs,pic
1450,19,related,1446.3,Roelofs,word
1451,19,related,1059.3,Roelofs,word
1452,19,related,1468.3,Roelofs,pic
1453,19,related,1056.3,Roelofs,word
1454,19,related,1374.3,Roelofs,pic
1455,19,related,1096.3,Roelofs,word
1456,19,related,1259.3,Roelofs,pic
1457,19,related,1146.3,Roelofs,word
1458,19,unrelated,1067.3,Roelofs,word
1459,19,unrelated,1252.3,Roelofs,pic
1460,19,unrelated,1960.3,Roelofs,pic
1461,19,related,1140.3,Roelofs,pic
1462,19,related,1267.3,Roelofs,word
1463,19,related,2057.3,Roelofs,pic
1464,19,related,1246.3,Roelofs,word
1465,19,unrelated,2256.3,Roelofs,pic
1466,19,unrelated,1393.3,Roelofs,pic
1467,19,unrelated,1446.3,Roelofs,word
1468,19,related,1045.3,Roelofs,word
1469,19,unrelated,1005.3,Roelofs,pic
1470,19,related,1331.3,Roelofs,pic
1471,19,related,1105.3,Roelofs,word
1472,19,related,950.3,Roelofs,word
1473,19,related,915.3,Roelofs,word
1474,19,unrelated,1103.3,Roelofs,word
1475,19,related,1254.3,Roelofs,word
1476,19,unrelated,1500.3,Roelofs,pic
1477,19,related,1409.3,Roelofs,word
1478,19,unrelated,845.3,Roelofs,word
1479,19,unrelated,1139.3,Roelofs,pic
1480,19,related,1372.3,Roelofs,pic
1481,19,related,1317.3,Roelofs,pic
1482,19,unrelated,1153.3,Roelofs,pic
1483,19,related,1372.3,Roelofs,pic
1484,19,unrelated,1225.3,Roelofs,pic
1485,19,unrelated,1085.3,Roelofs,pic
1486,19,unrelated,1368.3,Roelofs,pic
1487,19,related,1129.3,Roelofs,pic
1488,19,unrelated,1168.3,Roelofs,word
1489,19,related,1470.3,Roelofs,pic
1490,19,related,1104.3,Roelofs,word
1491,19,unrelated,1165.3,Roelofs,word
1492,19,related,944.3,Roelofs,word
1493,19,related,1717.3,Roelofs,pic
1494,19,unrelated,1056.3,Roelofs,word
1495,19,unrelated,1154.3,Roelofs,word
1496,19,unrelated,1524.3,Roelofs,word
1497,19,related,1060.3,Roelofs,word
1498,19,unrelated,942.3,Roelofs,word
1499,19,unrelated,1242.3,Roelofs,pic
1500,19,unrelated,843.3,Roelofs,word
1501,19,related,1343.3,Roelofs,pic
1502,19,related,912.3,Roelofs,word
1503,19,related,1415.3,Roelofs,pic
1504,19,related,1455.3,Roelofs,pic
1505,19,unrelated,1167.3,Roelofs,word
1506,19,related,1181.3,Roelofs,pic
1507,19,related,1102.3,Roelofs,word
1508,19,unrelated,947.3,Roelofs,word
1509,19,related,939.3,Roelofs,word
1510,19,related,1371.3,Roelofs,pic
1511,19,unrelated,992.3,Roelofs,word
1512,19,related,1314.3,Roelofs,pic
1513,19,related,1269.3,Roelofs,word
1514,19,related,966.3,Roelofs,word
1515,19,unrelated,1087.3,Roelofs,word
1516,19,unrelated,1189.3,Roelofs,word
1517,19,unrelated,1386.3,Roelofs,pic
1518,19,unrelated,1315.3,Roelofs,pic
1519,19,unrelated,1161.3,Roelofs,pic
1520,19,related,1097.3,Roelofs,pic
1521,19,related,1432.3,Roelofs,pic
1522,19,related,1101.3,Roelofs,pic
1523,19,unrelated,1308.3,Roelofs,pic
1524,19,related,1307.3,Roelofs,pic
1525,19,unrelated,1213.3,Roelofs,pic
1526,19,unrelated,808.3,Roelofs,pic
1527,19,unrelated,1224.3,Roelofs,word
1528,19,related,1019.3,Roelofs,pic
1529,19,unrelated,1012.3,Roelofs,word
1530,19,related,1493.3,Roelofs,pic
1531,19,related,1136.3,Roelofs,word
1532,19,related,1088.3,Roelofs,word
1533,19,unrelated,1237.3,Roelofs,pic
1534,19,related,1149.3,Roelofs,word
1535,19,unrelated,995.3,Roelofs,word
1536,19,unrelated,922.3,Roelofs,word
1537,19,unrelated,893.3,Roelofs,word
1538,19,unrelated,1235.3,Roelofs,pic
1539,19,unrelated,2362.3,Roelofs,pic
1540,19,related,2005.3,Roelofs,pic
1541,19,related,1496.3,Roelofs,pic
1542,19,unrelated,1707.3,Roelofs,pic
1543,19,related,1233.3,Roelofs,pic
1544,19,related,1345.3,Roelofs,pic
1545,19,unrelated,1148.3,Roelofs,word
1546,19,unrelated,2042.3,Roelofs,pic
1547,19,unrelated,1026.3,Roelofs,word
1548,19,related,939.3,Roelofs,word
1549,19,unrelated,1221.3,Roelofs,pic
1550,19,related,1354.3,Roelofs,pic
1551,19,unrelated,1591.3,Roelofs,word
1552,19,related,1136.3,Roelofs,word
1553,19,related,1002.3,Roelofs,word
1554,19,related,1144.3,Roelofs,word
1555,19,unrelated,1147.3,Roelofs,pic
1556,19,related,1101.3,Roelofs,pic
1557,19,unrelated,1130.3,Roelofs,pic
1558,19,related,1080.3,Roelofs,pic
1559,19,unrelated,1182.3,Roelofs,pic
1560,19,unrelated,1069.3,Roelofs,word
1561,19,related,1004.3,Roelofs,pic
1562,19,related,1296.3,Roelofs,pic
1563,19,related,1050.3,Roelofs,word
1564,19,unrelated,1509.3,Roelofs,pic
1565,19,unrelated,1119.3,Roelofs,word
1566,19,unrelated,1091.3,Roelofs,word
1567,19,related,1252.3,Roelofs,pic
1568,19,unrelated,1154.3,Roelofs,pic
1569,19,related,1422.3,Roelofs,pic
1570,19,unrelated,1277.3,Roelofs,pic
1571,19,related,1154.3,Roelofs,pic
1572,19,unrelated,1093.3,Roelofs,word
1573,19,unrelated,1262.3,Roelofs,pic
1574,19,unrelated,1236.3,Roelofs,word
1575,19,related,1281.3,Roelofs,pic
1576,19,unrelated,1496.3,Roelofs,pic
1577,19,related,1045.3,Roelofs,word
1578,19,unrelated,1403.3,Roelofs,word
1579,19,related,1426.3,Roelofs,word
1580,19,related,1102.3,Roelofs,word
1581,19,unrelated,1006.3,Roelofs,word
1582,19,related,1008.3,Roelofs,word
1583,19,unrelated,1039.3,Roelofs,word
1584,19,unrelated,935.3,Roelofs,word
1585,19,unrelated,1539.3,Roelofs,pic
1586,19,related,1157.3,Roelofs,pic
1587,19,unrelated,1425.3,Roelofs,word
1588,19,related,1275.3,Roelofs,pic
1589,19,related,1236.3,Roelofs,word
1590,19,unrelated,1072.3,Roelofs,word
1591,19,related,1246.3,Roelofs,word
1592,19,related,848.3,Roelofs,word
1593,19,unrelated,1459.3,Roelofs,word
1594,19,unrelated,877.3,Roelofs,word
1595,19,related,1061.3,Roelofs,word
1596,19,unrelated,1201.3,Roelofs,pic
1597,19,unrelated,908.3,Roelofs,word
1598,19,related,1210.3,Roelofs,pic
1599,19,unrelated,990.3,Roelofs,pic
1600,19,unrelated,1050.3,Roelofs,word
1601,2,unrelated,1610.3,Roelofs,pic
1602,2,related,967.3,Roelofs,pic
1603,2,unrelated,1138.3,Roelofs,word
1604,2,related,921.3,Roelofs,word
1605,2,related,746.3,Roelofs,word
1606,2,related,1214.3,Roelofs,pic
1607,2,unrelated,882.3,Roelofs,word
1609,2,unrelated,1104.3,Roelofs,pic
1610,2,unrelated,899.3,Roelofs,pic
1611,2,related,828.3,Roelofs,word
1612,2,unrelated,953.3,Roelofs,pic
1613,2,unrelated,887.3,Roelofs,word
1614,2,unrelated,1081.3,Roelofs,pic
1615,2,unrelated,834.3,Roelofs,word
1616,2,related,988.3,Roelofs,pic
1617,2,unrelated,847.3,Roelofs,word
1618,2,related,1000.3,Roelofs,pic
1619,2,related,903.3,Roelofs,pic
1620,2,related,972.3,Roelofs,pic
1621,2,related,901.3,Roelofs,pic
1622,2,related,860.3,Roelofs,word
1623,2,unrelated,878.3,Roelofs,pic
1624,2,related,967.3,Roelofs,pic
1625,2,unrelated,1094.3,Roelofs,pic
1626,2,related,1129.3,Roelofs,pic
1627,2,related,1263.3,Roelofs,word
1628,2,unrelated,920.3,Roelofs,word
1629,2,related,791.3,Roelofs,word
1630,2,related,600.3,Roelofs,word
1631,2,unrelated,1055.3,Roelofs,pic
1632,2,related,1138.3,Roelofs,pic
1633,2,related,877.3,Roelofs,word
1634,2,related,1784.3,Roelofs,word
1635,2,related,964.3,Roelofs,word
1636,2,unrelated,1137.3,Roelofs,word
1637,2,related,1109.3,Roelofs,pic
1638,2,related,997.3,Roelofs,pic
1639,2,unrelated,839.3,Roelofs,word
1640,2,unrelated,762.3,Roelofs,word
1641,2,unrelated,1095.3,Roelofs,pic
1642,2,related,821.3,Roelofs,pic
1643,2,related,835.3,Roelofs,word
1644,2,unrelated,848.3,Roelofs,word
1646,2,unrelated,1200.3,Roelofs,pic
1647,2,unrelated,767.3,Roelofs,word
1648,2,related,856.3,Roelofs,word
1649,2,unrelated,782.3,Roelofs,word
1650,2,unrelated,1024.3,Roelofs,pic
1651,2,related,1305.3,Roelofs,pic
1652,2,unrelated,907.3,Roelofs,word
1653,2,unrelated,1230.3,Roelofs,pic
1654,2,unrelated,876.3,Roelofs,pic
1655,2,related,842.3,Roelofs,word
1656,2,unrelated,887.3,Roelofs,pic
1658,2,unrelated,897.3,Roelofs,pic
1659,2,unrelated,1106.3,Roelofs,pic
1660,2,related,972.3,Roelofs,word
1661,2,related,856.3,Roelofs,word
1662,2,related,1320.3,Roelofs,pic
1663,2,related,924.3,Roelofs,word
1664,2,unrelated,1000.3,Roelofs,word
1665,2,related,1310.3,Roelofs,pic
1666,2,related,828.3,Roelofs,word
1667,2,unrelated,958.3,Roelofs,word
1668,2,unrelated,1024.3,Roelofs,word
1669,2,unrelated,999.3,Roelofs,word
1670,2,unrelated,1018.3,Roelofs,pic
1671,2,related,1023.3,Roelofs,pic
1672,2,related,944.3,Roelofs,word
1673,2,unrelated,808.3,Roelofs,word
1674,2,related,1058.3,Roelofs,word
1675,2,related,1640.3,Roelofs,pic
1676,2,unrelated,977.3,Roelofs,pic
1677,2,related,921.3,Roelofs,word
1678,2,related,1187.3,Roelofs,pic
1679,2,related,956.3,Roelofs,word
1680,2,unrelated,862.3,Roelofs,word
1681,2,related,924.3,Roelofs,word
1682,2,unrelated,1344.3,Roelofs,pic
1683,2,unrelated,1018.3,Roelofs,word
1684,2,unrelated,1531.3,Roelofs,pic
1685,2,unrelated,884.3,Roelofs,pic
1686,2,unrelated,836.3,Roelofs,word
1688,2,related,973.3,Roelofs,pic
1689,2,unrelated,910.3,Roelofs,word
1690,2,unrelated,916.3,Roelofs,word
1691,2,unrelated,1036.3,Roelofs,word
1692,2,unrelated,1136.3,Roelofs,pic
1693,2,unrelated,776.3,Roelofs,word
1694,2,related,1226.3,Roelofs,pic
1695,2,unrelated,928.3,Roelofs,word
1696,2,related,825.3,Roelofs,word
1697,2,unrelated,773.3,Roelofs,word
1698,2,related,996.3,Roelofs,word
1699,2,unrelated,977.3,Roelofs,word
1700,2,unrelated,945.3,Roelofs,word
1701,2,related,1372.3,Roelofs,pic
1702,2,related,715.3,Roelofs,word
1703,2,unrelated,861.3,Roelofs,word
1704,2,related,1461.3,Roelofs,pic
1705,2,unrelated,845.3,Roelofs,word
1706,2,related,1322.3,Roelofs,pic
1707,2,related,822.3,Roelofs,word
1708,2,related,779.3,Roelofs,word
1709,2,related,972.3,Roelofs,pic
1710,2,related,964.3,Roelofs,pic
1711,2,related,960.3,Roelofs,pic
1712,2,unrelated,1228.3,Roelofs,pic
1713,2,unrelated,777.3,Roelofs,pic
1714,2,related,960.3,Roelofs,word
1715,2,unrelated,1297.3,Roelofs,pic
1716,2,related,1258.3,Roelofs,pic
1717,2,unrelated,953.3,Roelofs,pic
1718,2,related,907.3,Roelofs,pic
1719,2,unrelated,1028.3,Roelofs,pic
1720,2,related,1005.3,Roelofs,pic
1721,2,unrelated,902.3,Roelofs,pic
1722,2,related,979.3,Roelofs,word
1723,2,related,863.3,Roelofs,word
1724,2,unrelated,1247.3,Roelofs,pic
1725,2,unrelated,1027.3,Roelofs,pic
1726,2,related,907.3,Roelofs,pic
1727,2,related,998.3,Roelofs,pic
1728,2,related,969.3,Roelofs,word
1729,2,unrelated,946.3,Roelofs,word
1730,2,related,843.3,Roelofs,word
1731,2,unrelated,1077.3,Roelofs,pic
1732,2,unrelated,809.3,Roelofs,word
1733,2,related,769.3,Roelofs,word
1734,2,unrelated,888.3,Roelofs,pic
1735,2,unrelated,780.3,Roelofs,word
1736,2,unrelated,874.3,Roelofs,word
1737,2,related,785.3,Roelofs,word
1738,2,unrelated,846.3,Roelofs,pic
1739,2,related,1459.3,Roelofs,pic
1740,2,unrelated,1029.3,Roelofs,word
1741,2,related,819.3,Roelofs,pic
1742,2,unrelated,890.3,Roelofs,pic
1743,2,unrelated,1079.3,Roelofs,pic
1744,2,related,904.3,Roelofs,word
1745,2,related,1041.3,Roelofs,pic
1746,2,related,891.3,Roelofs,pic
1747,2,unrelated,1198.3,Roelofs,pic
1748,2,related,747.3,Roelofs,pic
1749,2,related,788.3,Roelofs,pic
1750,2,related,809.3,Roelofs,word
1751,2,unrelated,906.3,Roelofs,word
1752,2,unrelated,1122.3,Roelofs,pic
1753,2,related,946.3,Roelofs,word
1754,2,unrelated,1178.3,Roelofs,pic
1755,2,related,856.3,Roelofs,word
1756,2,unrelated,891.3,Roelofs,word
1757,2,related,916.3,Roelofs,pic
1758,2,unrelated,789.3,Roelofs,word
1759,2,related,776.3,Roelofs,word
1760,2,related,860.3,Roelofs,pic
1762,20,unrelated,818.3,Roelofs,word
1763,20,unrelated,1036.3,Roelofs,pic
1764,20,related,764.3,Roelofs,word
1765,20,unrelated,1181.3,Roelofs,pic
1766,20,unrelated,1245.3,Roelofs,pic
1767,20,related,716.3,Roelofs,word
1768,20,related,858.3,Roelofs,word
1769,20,related,760.3,Roelofs,word
1770,20,related,942.3,Roelofs,pic
1771,20,related,651.3,Roelofs,word
1772,20,related,718.3,Roelofs,word
1773,20,unrelated,1033.3,Roelofs,pic
1774,20,related,1338.3,Roelofs,pic
1775,20,unrelated,1065.3,Roelofs,pic
1776,20,unrelated,1068.3,Roelofs,pic
1777,20,unrelated,940.3,Roelofs,pic
1778,20,related,1589.3,Roelofs,pic
1779,20,related,1026.3,Roelofs,word
1780,20,unrelated,1066.3,Roelofs,word
1781,20,unrelated,1046.3,Roelofs,pic
1782,20,related,895.3,Roelofs,pic
1783,20,related,1044.3,Roelofs,pic
1784,20,unrelated,798.3,Roelofs,word
1785,20,related,608.3,Roelofs,word
1787,20,related,988.3,Roelofs,pic
1788,20,related,1883.3,Roelofs,pic
1789,20,unrelated,905.3,Roelofs,pic
1790,20,related,929.3,Roelofs,pic
1791,20,related,781.3,Roelofs,word
1792,20,unrelated,1098.3,Roelofs,pic
1794,20,unrelated,1077.3,Roelofs,pic
1795,20,unrelated,914.3,Roelofs,pic
1796,20,unrelated,1502.3,Roelofs,pic
1797,20,related,1134.3,Roelofs,word
1798,20,related,1032.3,Roelofs,pic
1800,20,related,763.3,Roelofs,pic
1801,20,related,933.3,Roelofs,pic
1802,20,related,1253.3,Roelofs,pic
1803,20,related,836.3,Roelofs,pic
1804,20,unrelated,890.3,Roelofs,word
1805,20,unrelated,693.3,Roelofs,word
1806,20,related,1060.3,Roelofs,pic
1807,20,related,915.3,Roelofs,pic
1808,20,unrelated,1008.3,Roelofs,word
1809,20,related,708.3,Roelofs,word
1810,20,unrelated,670.3,Roelofs,word
1811,20,related,919.3,Roelofs,pic
1812,20,unrelated,671.3,Roelofs,word
1813,20,unrelated,871.3,Roelofs,word
1814,20,related,920.3,Roelofs,pic
1815,20,unrelated,656.3,Roelofs,word
1816,20,related,575.3,Roelofs,word
1817,20,related,877.3,Roelofs,pic
1818,20,related,583.3,Roelofs,word
1819,20,related,1709.3,Roelofs,pic
1821,20,unrelated,718.3,Roelofs,word
1822,20,related,815.3,Roelofs,word
1823,20,related,718.3,Roelofs,word
1824,20,unrelated,809.3,Roelofs,pic
1825,20,unrelated,877.3,Roelofs,word
1826,20,related,744.3,Roelofs,word
1827,20,related,829.3,Roelofs,pic
1828,20,related,787.3,Roelofs,word
1829,20,unrelated,1101.3,Roelofs,pic
1830,20,unrelated,926.3,Roelofs,pic
1831,20,unrelated,656.3,Roelofs,word
1832,20,unrelated,595.3,Roelofs,word
1833,20,related,595.3,Roelofs,word
1834,20,unrelated,819.3,Roelofs,pic
1835,20,related,1045.3,Roelofs,pic
1836,20,related,692.3,Roelofs,word
1837,20,unrelated,827.3,Roelofs,word
1838,20,unrelated,783.3,Roelofs,word
1839,20,unrelated,797.3,Roelofs,pic
1840,20,related,882.3,Roelofs,pic
1841,20,unrelated,1022.3,Roelofs,pic
1842,20,unrelated,837.3,Roelofs,pic
1843,20,related,737.3,Roelofs,word
1844,20,related,670.3,Roelofs,word
1845,20,unrelated,905.3,Roelofs,pic
1846,20,related,838.3,Roelofs,pic
1847,20,related,814.3,Roelofs,word
1848,20,unrelated,706.3,Roelofs,word
1849,20,unrelated,947.3,Roelofs,pic
1850,20,related,626.3,Roelofs,word
1851,20,related,910.3,Roelofs,pic
1852,20,related,773.3,Roelofs,word
1853,20,related,823.3,Roelofs,pic
1854,20,unrelated,677.3,Roelofs,pic
1855,20,related,865.3,Roelofs,pic
1856,20,unrelated,829.3,Roelofs,pic
1857,20,unrelated,618.3,Roelofs,word
1858,20,unrelated,678.3,Roelofs,word
1860,20,unrelated,1242.3,Roelofs,pic
1861,20,unrelated,683.3,Roelofs,word
1862,20,related,679.3,Roelofs,word
1863,20,unrelated,681.3,Roelofs,word
1864,20,unrelated,945.3,Roelofs,pic
1865,20,unrelated,639.3,Roelofs,word
1866,20,related,628.3,Roelofs,word
1867,20,related,995.3,Roelofs,pic
1868,20,related,703.3,Roelofs,word
1869,20,unrelated,672.3,Roelofs,word
1870,20,related,688.3,Roelofs,word
1871,20,related,679.3,Roelofs,word
1872,20,related,683.3,Roelofs,word
1873,20,related,700.3,Roelofs,word
1874,20,related,611.3,Roelofs,word
1875,20,unrelated,1023.3,Roelofs,pic
1876,20,related,698.3,Roelofs,word
1877,20,related,1033.3,Roelofs,pic
1878,20,related,1133.3,Roelofs,pic
1879,20,related,930.3,Roelofs,pic
1880,20,related,1305.3,Roelofs,pic
1881,20,related,632.3,Roelofs,pic
1882,20,unrelated,826.3,Roelofs,word
1883,20,unrelated,772.3,Roelofs,word
1884,20,related,935.3,Roelofs,pic
1885,20,unrelated,849.3,Roelofs,word
1886,20,unrelated,980.3,Roelofs,pic
1887,20,unrelated,983.3,Roelofs,pic
1888,20,unrelated,763.3,Roelofs,word
1889,20,unrelated,1078.3,Roelofs,pic
1890,20,related,734.3,Roelofs,word
1891,20,unrelated,570.3,Roelofs,word
1892,20,unrelated,939.3,Roelofs,pic
1893,20,related,890.3,Roelofs,pic
1894,20,unrelated,757.3,Roelofs,word
1895,20,related,800.3,Roelofs,word
1896,20,unrelated,658.3,Roelofs,word
1897,20,unrelated,1287.3,Roelofs,pic
1898,20,unrelated,824.3,Roelofs,word
1899,20,related,698.3,Roelofs,word
1900,20,unrelated,710.3,Roelofs,word
1901,20,related,914.3,Roelofs,pic
1902,20,unrelated,694.3,Roelofs,word
1903,20,unrelated,774.3,Roelofs,word
1904,20,unrelated,715.3,Roelofs,word
1905,20,unrelated,1148.3,Roelofs,pic
1906,20,unrelated,660.3,Roelofs,word
1907,20,unrelated,853.3,Roelofs,word
1908,20,related,1559.3,Roelofs,pic
1909,20,related,1381.3,Roelofs,pic
1910,20,unrelated,897.3,Roelofs,pic
1911,20,unrelated,768.3,Roelofs,pic
1912,20,related,834.3,Roelofs,word
1913,20,related,722.3,Roelofs,word
1914,20,unrelated,819.3,Roelofs,pic
1915,20,unrelated,855.3,Roelofs,pic
1916,20,unrelated,830.3,Roelofs,word
1917,20,related,962.3,Roelofs,pic
1918,20,related,608.3,Roelofs,word
1919,20,related,728.3,Roelofs,word
1920,20,unrelated,1086.3,Roelofs,pic
1921,21,related,3068.3,Roelofs,pic
1922,21,unrelated,1283.3,Roelofs,word
1923,21,unrelated,991.3,Roelofs,word
1924,21,related,1479.3,Roelofs,pic
1925,21,related,1030.3,Roelofs,pic
1926,21,unrelated,962.3,Roelofs,word
1927,21,unrelated,755.3,Roelofs,word
1928,21,unrelated,945.3,Roelofs,pic
1929,21,related,694.3,Roelofs,word
1930,21,unrelated,539.3,Roelofs,word
1931,21,unrelated,761.3,Roelofs,word
1932,21,related,787.3,Roelofs,word
1933,21,related,744.3,Roelofs,word
1934,21,related,1393.3,Roelofs,pic
1935,21,related,847.3,Roelofs,word
1936,21,unrelated,610.3,Roelofs,word
1937,21,unrelated,949.3,Roelofs,pic
1938,21,unrelated,944.3,Roelofs,pic
1939,21,unrelated,843.3,Roelofs,word
1940,21,unrelated,1038.3,Roelofs,pic
1941,21,unrelated,979.3,Roelofs,pic
1942,21,unrelated,1414.3,Roelofs,pic
1943,21,unrelated,1132.3,Roelofs,pic
1944,21,unrelated,875.3,Roelofs,pic
1945,21,related,1017.3,Roelofs,word
1946,21,unrelated,739.3,Roelofs,word
1947,21,unrelated,810.3,Roelofs,word
1948,21,unrelated,924.3,Roelofs,pic
1949,21,unrelated,925.3,Roelofs,pic
1950,21,related,568.3,Roelofs,word
1951,21,unrelated,1091.3,Roelofs,pic
1952,21,related,900.3,Roelofs,pic
1953,21,related,734.3,Roelofs,word
1954,21,unrelated,957.3,Roelofs,pic
1955,21,related,1071.3,Roelofs,pic
1956,21,unrelated,1044.3,Roelofs,pic
1957,21,related,804.3,Roelofs,word
1958,21,unrelated,922.3,Roelofs,word
1959,21,unrelated,656.3,Roelofs,word
1960,21,unrelated,1001.3,Roelofs,pic
1961,21,unrelated,718.3,Roelofs,word
1962,21,related,775.3,Roelofs,word
1963,21,unrelated,1041.3,Roelofs,pic
1964,21,unrelated,929.3,Roelofs,pic
1965,21,unrelated,945.3,Roelofs,pic
1966,21,unrelated,1143.3,Roelofs,pic
1967,21,unrelated,903.3,Roelofs,word
1968,21,unrelated,828.3,Roelofs,word
1969,21,related,1256.3,Roelofs,pic
1970,21,related,917.3,Roelofs,pic
1971,21,related,887.3,Roelofs,word
1972,21,unrelated,887.3,Roelofs,word
1973,21,unrelated,901.3,Roelofs,word
1974,21,unrelated,762.3,Roelofs,word
1975,21,related,1175.3,Roelofs,pic
1976,21,unrelated,800.3,Roelofs,word
1977,21,unrelated,839.3,Roelofs,word
1978,21,related,832.3,Roelofs,word
1979,21,related,1104.3,Roelofs,pic
1980,21,related,794.3,Roelofs,word
1981,21,related,972.3,Roelofs,pic
1982,21,related,788.3,Roelofs,word
1983,21,unrelated,884.3,Roelofs,word
1984,21,related,1125.3,Roelofs,pic
1985,21,related,1073.3,Roelofs,pic
1986,21,related,858.3,Roelofs,pic
1987,21,unrelated,1160.3,Roelofs,pic
1988,21,unrelated,943.3,Roelofs,word
1989,21,related,1234.3,Roelofs,pic
1990,21,unrelated,1201.3,Roelofs,pic
1991,21,unrelated,777.3,Roelofs,word
1992,21,related,1508.3,Roelofs,pic
1993,21,unrelated,991.3,Roelofs,word
1994,21,unrelated,1051.3,Roelofs,pic
1995,21,related,919.3,Roelofs,pic
1996,21,unrelated,1079.3,Roelofs,pic
1997,21,related,648.3,Roelofs,word
1998,21,unrelated,872.3,Roelofs,pic
1999,21,related,820.3,Roelofs,pic
2000,21,related,693.3,Roelofs,word
2001,21,unrelated,733.3,Roelofs,word
2002,21,related,979.3,Roelofs,pic
2003,21,related,1376.3,Roelofs,pic
2004,21,related,1176.3,Roelofs,pic
2005,21,related,940.3,Roelofs,word
2006,21,unrelated,1063.3,Roelofs,word
2007,21,related,799.3,Roelofs,word
2008,21,unrelated,745.3,Roelofs,word
2009,21,related,1175.3,Roelofs,pic
2010,21,unrelated,717.3,Roelofs,word
2011,21,related,1101.3,Roelofs,pic
2012,21,unrelated,1159.3,Roelofs,pic
2013,21,unrelated,1054.3,Roelofs,pic
2014,21,related,951.3,Roelofs,word
2015,21,unrelated,1146.3,Roelofs,pic
2016,21,related,939.3,Roelofs,word
2017,21,unrelated,1007.3,Roelofs,word
2018,21,related,912.3,Roelofs,pic
2019,21,related,835.3,Roelofs,word
2020,21,unrelated,942.3,Roelofs,pic
2021,21,unrelated,803.3,Roelofs,word
2022,21,unrelated,1030.3,Roelofs,pic
2023,21,related,862.3,Roelofs,word
2024,21,unrelated,1090.3,Roelofs,pic
2025,21,related,836.3,Roelofs,word
2026,21,related,1064.3,Roelofs,word
2027,21,related,1248.3,Roelofs,word
2028,21,unrelated,672.3,Roelofs,word
2029,21,related,982.3,Roelofs,pic
2030,21,related,774.3,Roelofs,pic
2031,21,related,1022.3,Roelofs,pic
2032,21,unrelated,1325.3,Roelofs,pic
2033,21,related,940.3,Roelofs,pic
2034,21,related,823.3,Roelofs,word
2035,21,unrelated,864.3,Roelofs,word
2036,21,unrelated,952.3,Roelofs,word
2037,21,related,760.3,Roelofs,word
2038,21,related,942.3,Roelofs,pic
2039,21,related,1000.3,Roelofs,word
2040,21,related,887.3,Roelofs,word
2041,21,unrelated,799.3,Roelofs,word
2042,21,related,1319.3,Roelofs,pic
2043,21,related,1279.3,Roelofs,pic
